#label len H_moment C C_dens A_index Aro B_index H_ratio I_index Iep Helix
-1 11 0.257664 0 -5.17537e-05 62.7273 0.272727 -0.124545 0.545455 88.1818 6.125 0.636364
-1 12 0.48207 3 0.00202427 105.833 0 2.36417 0.583333 14.1333 12.4014 0.666667
-1 10 0.179513 1 0.00197713 0 0.1 3.353 0 -19.16 10.4414 0
-1 18 0.371611 4 0.00249481 54.4444 0.0555556 3.075 0.277778 19.9167 11.1729 0.388889
1 13 0.493699 0 0.000723474 165.385 0.153846 -1.83615 0.692308 29.9692 10.0254 0.692308
-1 28 0.477788 0 -0.000281542 73.2143 0.0357143 3.57893 0.214286 80.4143 5.05371 0.928571
-1 66 0.251011 4 0.000526896 127.121 0.0151515 2.03727 0.393939 81.8152 10.4463 0.939394
-1 19 0.155577 4 0.00220594 0 0.157895 2.62947 0.210526 67.0632 9.53174 0
1 37 0.131119 3 0.00105138 87.2973 0.0540541 0.16 0.486486 7.51351 10.1519 0.675676
1 33 0.115953 0 0.000261637 118.182 0 0.379091 0.454545 19.1545 8.09082 0.333333
1 40 0.117691 3 0.000804245 58.25 0.05 1.73525 0.4 65.445 8.40967 0
-1 14 0.249622 2 0.00136622 48.5714 0.0714286 2.41929 0.142857 19.7286 10.1118 0
-1 21 0.690963 8 0.0037951 42.8571 0.142857 1.27 0.428571 9.52381 11.5762 0.904762
1 13 0.605518 0 0.000662974 150 0.153846 -0.806154 0.461538 -2.07692 9.83984 0.461538
-1 13 0.192115 3 0.00243434 104.615 0.307692 -0.587692 0.615385 32.3308 11.1567 0
-1 17 0.148532 3 0.00226129 142.941 0 1.26765 0.411765 13.0176 12.4131 0
1 43 0.0935369 2 0.000536167 38.6047 0.0930233 2.06302 0.348837 42.2837 7.90942 0
-1 20 0.237835 10 0.00428561 0 0 8.7335 0.05 312.005 12.7534 0
1 16 0.504296 0 0.000589695 152.5 0.0625 -0.181875 0.625 16.2063 9.83984 0.75
1 30 0.148458 2 0.000928395 88 0.0333333 0.268 0.5 -5.71333 9.63281 0.7
-1 36 0.210726 -4 -0.00110444 92.2222 0.138889 1.87167 0.305556 51.95 3.96338 0.861111
-1 22 0.159516 0 0.00011704 84.0909 0.181818 -0.566818 0.454545 42.1273 7.91406 0
-1 9 0.727827 0 0.000870386 86.6667 0.333333 0.972222 0.555556 22.6 10.7422 0.333333
-1 20 0.322509 2 0.000854964 146 0.1 0.2595 0.5 20.745 10.5977 0
-1 15 0.356398 1 0.00144365 131.333 0 0.204667 0.8 35.0133 12.1016 0.866667
1 17 0.311172 0 0.000600709 155.294 0.117647 -2.30118 0.647059 30.6824 10.0254 0.294118
1 11 0.829466 4 0.0035123 141.818 0.181818 0.475455 0.454545 -10.2182 10.9062 0.818182
1 21 0.333816 0 0.000432552 157.619 0 -1.93905 0.571429 27.219 8.09473 0
-1 23 0.810779 8 0.00345 123.043 0.0434783 2.3 0.521739 32.6261 12.7217 0.782609
1 25 0.37207 3 0.00150576 97.6 0.08 0.22 0.4 16.976 11.1567 0.64
-1 14 0.531556 6 0.00423563 167.143 0 0.599286 0.428571 -27.1 11.4526 0.642857
1 12 0.376154 2 0.00226517 186.667 0 1.11 0.666667 2.09167 12.4014 0.0833333
-1 1 1.1 0 -3.04948e-05 390 0 -4.92 1 0 6 0
-1 6 0.226103 0 -4.43922e-06 0 1 -2.98 1 8.33333 6 0
1 20 0.258496 0 0.000401946 127 0.1 -0.877 0.6 36.855 8.08691 0.35
1 33 0.144418 1 0.000569843 118.182 0 0.251212 0.454545 31.6061 8.89746 0.242424
-1 33 0.180455 -3 -0.00105256 130 0.0606061 1.10909 0.424242 20.6606 3.69727 0.787879
1 24 0.352777 3 0.00147142 125.833 0.125 -1.025 0.666667 26.5833 10.2651 0.291667
1 18 0.258623 5 0.0028777 135.556 0 1.88333 0.388889 16.2556 11.3062 0.777778
1 14 0.450546 0 0.00063188 83.5714 0.214286 -0.345714 0.357143 4.60714 9.83984 0.285714
1 13 0.337602 0 -3.07057e-06 247.692 0 -3.31154 0.692308 77.9846 6 0
1 37 0.24353 2 0.000780525 81.6216 0.0540541 1.08757 0.432432 32.8405 9.86621 0.189189
1 23 0.362061 5 0.0020239 118.261 0.130435 2.56739 0.391304 50.8522 12.2935 0.304348
1 40 0.203078 6 0.00158492 65.75 0.05 0.70625 0.375 43.095 9.57275 0
1 25 0.3451 5 0.00184595 105.6 0.12 1.4748 0.44 73.472 12.5845 0.56
1 37 0.134616 3 0.00101056 105.676 0.027027 0.117297 0.486486 -3.84865 10.0654 0.648649
-1 45 0.114133 2 0.000492412 19.5556 0.0888889 3.52156 0.311111 24.9444 7.91089 0.155556
-1 11 0.826896 0 0.000711495 132.727 0.0909091 2.12727 0.454545 28.6727 9.83398 0.818182
1 24 0.226706 0 0.000373814 89.5833 0.0833333 -0.439167 0.625 26.175 8.0918 0.625
-1 36 0.0139628 2 0.000473246 83.8889 0.138889 2.26417 0.277778 27.3667 9.84644 0.472222
-1 13 0.637871 0 0.000682758 172.308 0.153846 -1.14769 0.615385 50.4 10.7422 0
1 25 0.337139 2 0.000885173 113.6 0.04 -0.4908 0.48 -13.004 10.4219 0.68
-1 24 0.44561 10 0.00312545 130 0.0833333 4.945 0.416667 207.104 13.0542 0.833333
1 25 0.357315 2 0.00119372 124.8 0.04 -0.1352 0.48 13.032 10.9868 0.44
-1 38 0.461109 -2 -0.000667919 123.684 0.0789474 1.83263 0.473684 56.7895 4.32642 0.921053
-1 37 0.351992 -2 -0.000718833 123.784 0.027027 1.95622 0.378378 37.3676 4.16113 0.702703
-1 22 0.480867 3 0.00168404 124.091 0.0454545 0.853636 0.454545 9.54091 11.1055 0.5
-1 20 0.32911 9 0.00342153 102.5 0.05 5.9845 0.35 242.08 13.0034 0.8
1 12 0.564807 3 0.00205055 130 0.166667 -0.0475 0.333333 40.6083 10.9868 0.666667
-1 11 0.447637 2 0.00165335 35.4545 0.0909091 1.57636 0.272727 66.6455 11.4004 0
1 24 0.299954 3 0.00153344 122.083 0.0416667 -0.892917 0.541667 26.6708 10.2651 0.291667
-1 10 0.111649 0 0.000915025 39 0 1.141 0.4 -10.86 8.74414 0
-1 31 0.184813 -1 -0.000508734 75.4839 0.0967742 2.80677 0.225806 68.0903 4.53955 0.903226
1 21 0.341316 0 0.000435863 134.286 0 -0.871429 0.47619 -9.7619 8.09277 0
1 25 0.305106 5 0.00186384 105.6 0.12 1.1 0.44 70.076 12.4243 0.52
-1 15 0.252653 2 0.00154853 58.6667 0.266667 2.202 0.333333 36.94 10.1924 0
-1 44 0.163404 2 0.00055208 44.3182 0.113636 1.94273 0.340909 39.7 8.1189 0.113636
1 33 0.0906512 3 0.00110181 124.242 0 1.03333 0.454545 -1.00606 10.062 0.363636
1 24 0.161551 0 0.000373678 73.3333 0.0833333 0.0425 0.583333 8.925 8.0918 0.625
1 30 0.15451 2 0.000755324 26 0.2 1.17567 0.4 9.25667 8.11743 0
1 12 0.596655 2 0.00144334 130 0.0833333 0.269167 0.416667 34.1917 11.4004 0.416667
1 9 0.365453 3 0.00364475 152.222 0 3.54778 0.555556 66.5111 12.4131 0.555556
-1 8 0.512722 0 0.000791412 146.25 0.5 -1.145 0.375 180.3 10.7422 0
-1 20 0.454795 7 0.0026997 39 0.3 4.993 0.2 92.21 12.8066 0.45
-1 30 0.167614 5 0.00149385 58.6667 0.133333 1.69833 0.3 31.41 10.6448 0.2
1 12 0.558939 4 0.0027872 97.5 0.0833333 0.823333 0.333333 89.8833 11.1567 0.583333
-1 47 0.0661422 2 0.000511688 41.4894 0.0851064 2.24489 0.361702 51.3936 7.91553 0.106383
-1 29 0.291829 -1 -0.000342693 107.586 0.0689655 1.67138 0.413793 47.4621 4.01953 0.0344828
-1 35 0.184854 -3 -0.000740134 142 0.0571429 0.853429 0.428571 17.8971 3.79712 0.771429
-1 12 0.694832 5 0.00408936 195 0 0.315 0.5 -26.2083 11.374 0.75
1 24 0.361459 3 0.00155436 130 0.0416667 -0.279583 0.5 12.2917 11.1567 0.625
1 12 0.39032 0 0.000733597 130 0 -0.0158333 0.583333 49.9833 8.10352 0
1 14 0.420556 1 0.00126095 153.571 0.0714286 0.0378571 0.571429 -4.18571 10.4219 0.785714
1 8 0.377336 3 0.0032555 85 0.25 5.7575 0.25 212.938 12.5776 0
1 20 0.607498 6 0.00303969 108 0 0.447 0.5 2.15 11.374 0.9
-1 19 0.293204 3 0.00143211 66.8421 0.105263 1.98474 0.368421 36.1895 11.5723 0.315789
1 10 0.231966 0 0.00101206 30 0.2 -0.164 0.6 0.51 10.7422 0
1 25 0.421194 1 0.000753948 74.4 0.12 0.5868 0.36 8.284 10.2583 0.6
-1 29 0.103764 0 -0.000141453 56.8966 0.0344828 0.293448 0.37931 30.3621 5.75 0
1 14 0.660421 0 0.000603644 146.429 0.142857 0.235714 0.571429 -12.1857 9.83984 0.785714
1 12 0.521964 6 0.0041985 113.333 0.0833333 5.45417 0.333333 84.0667 12.7119 0.0833333
1 13 0.513808 0 0.000715122 232.308 0 -1.83308 0.615385 -2.07692 10.0254 0.615385
1 29 0.155655 2 0.000954788 37.2414 0.103448 1.21103 0.310345 108.21 9.52588 0.172414
1 13 0.406795 2 0.00179557 22.3077 0.461538 0.440769 0.538462 12.1692 11.5723 0
-1 29 0.484594 -1 -0.000540734 80.6897 0.103448 2.99276 0.206897 64.5448 4.53955 0.724138
-1 7 0.305176 3 0.00332617 0 0.428571 7.52714 0 254.057 12.5776 0
-1 18 0.423638 -1 -0.000811289 113.333 0.277778 0.115556 0.388889 12.2 4.16992 0.277778
1 21 0.366034 4 0.00201779 120.476 0.142857 0.865238 0.428571 2.55714 11.0244 0.333333
-1 34 0.138563 1 0.000518364 95 0.0294118 1.81735 0.441176 89.5206 9.66602 0.764706
1 26 0.504254 6 0.00244419 93.8462 0.0769231 0.833077 0.384615 1.06154 11.4526 0.5
-1 47 0.178437 3 0.000715576 24.8936 0.0851064 2.34745 0.361702 50.2277 8.12781 0.0212766
-1 11 0.817736 3 0.00287938 141.818 0.0909091 1.08182 0.454545 -10.2182 10.8579 0.818182
1 19 0.19337 -2 -0.00101927 76.8421 0.105263 1.05947 0.315789 13.2842 3.44043 0
1 34 0.553883 5 0.00154642 88.8235 0.0588235 1.74735 0.294118 17.9382 10.8855 0.558824
1 42 0.204994 10 0.00222143 100 0.047619 1.31976 0.428571 8.31905 11.7822 0.261905
1 13 0.210157 2 0.00180166 60 0.153846 1.65231 0.538462 111.254 10.0361 0
1 23 0.0987641 5 0.00175776 106.087 0.173913 1.59087 0.347826 2.76522 11.3555 0.565217
1 9 0.18656 2 0.0026598 152.222 0.111111 1.63111 0.555556 85.1333 12.1309 0.666667
-1 20 0.322477 0 -1.79013e-06 97.5 0.1 1.163 0.4 1.995 6.75 0.65
1 25 0.44482 3 0.00139212 105.2 0.16 0.6284 0.44 12.204 11.1055 0.44
-1 30 0.125765 0 0 117.333 0.0666667 1.66367 0.533333 22.1933 7 0.7
-1 42 0.407395 0 0.000220087 97.619 0.0238095 1.61143 0.380952 34.9976 9.72949 0.738095
1 30 0.187542 4 0.00162507 114 0.0333333 -0.222 0.5 -9.06667 10.521 0.6
1 14 0.675143 5 0.0034509 153.571 0.0714286 1.535 0.5 47.9571 12.2012 0.785714
-1 14 0.0719616 5 0.00322298 222.857 0 3.58286 0.571429 105.229 12.7993 0.785714
-1 12 0.852007 4 0.00325338 162.5 0.166667 0.0258333 0.5 -15.6083 10.9062 0.833333
-1 6 0.310333 -1 -0.00136256 195 0.166667 -0.735 0.5 8.33333 3.15039 0
1 30 0.202865 1 0.000577157 113.667 0.0666667 0.690667 0.433333 16.3767 9.74707 0.4
-1 6 0.261344 1 0.00129847 16.6667 0.333333 0.301667 0.5 8.33333 8.74609 0
-1 26 0.0448843 1 0.000626895 48.8462 0.0384615 1.27 0.346154 27.7923 8.10986 0
-1 18 0.168379 -3 -0.00156202 75.5556 0.0555556 1.91778 0.333333 0.00555556 3.45312 0
1 21 0.364186 1 0.00100989 180.952 0 -1.92333 0.52381 12.4429 10.709 0.333333
-1 7 0.315096 3 0.00343786 0 0.428571 7.43429 0.142857 172.229 12.5776 0
-1 21 0.662302 3 0.00149914 125.238 0.142857 1.81619 0.428571 54.7429 11.1123 0.619048
1 12 0.368915 3 0.00281056 186.667 0 2.43167 0.666667 89 12.5776 0.416667
1 23 0.459897 2 0.0011541 152.609 0.0869565 -1.10913 0.652174 -1.18261 9.76953 0.608696
-1 29 0.422795 -2 -0.000590942 87.5862 0 3.10621 0.310345 89.4241 4.69482 0.862069
-1 9 0.778041 4 0.0035584 0 0.444444 2.04778 0 8.88889 11.2788 0
-1 14 0.878739 5 0.00300116 97.8571 0 4.19 0.428571 113.221 12.2766 0.285714
1 27 0.380285 2 0.00114573 101.481 0.0740741 -0.426667 0.481481 16.7333 10.9868 0.444444
1 21 0.308524 2 0.00100275 148.571 0 -0.727619 0.47619 32.619 10.0312 0
1 29 0.260092 2 0.00091884 77.5862 0.0344828 1.16586 0.482759 15.0966 9.63281 0.689655
-1 22 0.289601 6 0.00250986 48.6364 0.136364 3.36364 0.227273 46.3864 11.3413 0
1 33 0.139536 3 0.000966505 91.2121 0.0909091 1.40485 0.515152 62.0424 8.40381 0.030303
-1 15 0.758396 8 0.00486026 156 0 1.362 0.4 -35.9467 11.5762 0.8
-1 14 0.303509 1 0.000802282 132.143 0.0714286 -1.53357 0.428571 15.4786 10.0254 0.0714286
1 13 0.493596 0 0.000689875 157.692 0.153846 -1.58462 0.461538 -10.3615 10.0254 0.307692
1 23 0.502167 3 0.0012381 89.1304 0.0869565 0.273913 0.391304 -3.83913 10.6904 0.434783
-1 21 0.74618 5 0.002012 125.238 0 3.28048 0.47619 99.7381 12.1006 0.428571
1 34 0.418877 12 0.00325095 108.824 0.0588235 2.28912 0.323529 28.2971 12.8252 0.441176
1 18 0.514656 1 0.00108411 167.778 0 -0.419444 0.444444 -14.1389 10.709 0.333333
-1 31 0.178883 -2 -0.00051701 97.4194 0.193548 1.29323 0.290323 27.5613 4.25098 0.612903
1 27 0.285087 4 0.00143524 133.704 0.037037 -0.112593 0.481481 23.4519 11.6768 0.333333
-1 18 0.867336 6 0.00306972 32.2222 0.277778 2.34278 0.222222 1.43333 12.4453 0
-1 6 0.133086 1 0.00260444 16.6667 0.166667 2.28167 0.333333 8.33333 9.60938 0
-1 59 0.143668 0 0.000182841 99.4915 0.0508475 -0.819831 0.474576 11.2203 8.08984 0.118644
1 28 0.279313 5 0.00186303 101.071 0.107143 0.505714 0.5 7.21071 10.5928 0.464286
1 18 0.0687161 3 0.00146746 59.4444 0.0555556 2.97556 0.166667 53.1611 11.8135 0
1 37 0.595476 9 0.00235584 84.3243 0.0810811 2.44514 0.324324 -1.14865 11.8687 0.540541
-1 21 0.626327 7 0.00274321 37.1429 0.380952 2.73095 0.285714 118.91 12.7168 0.380952
1 12 0.444076 2 0.00148962 170.833 0.0833333 -0.606667 0.5 23.325 10.709 0.5
-1 30 0.105842 2 0.000643215 52 0.133333 1.11467 0.333333 4.55 8.82373 0.2
-1 14 0.807936 4 0.0029246 195 0 0.405 0.5 -13.3429 10.979 0.928571
-1 12 0.426156 5 0.00387629 130 0.0833333 0.834167 0.416667 -6.475 10.9795 0.583333
-1 29 0.153296 0 0.000190916 50.3448 0.0689655 0.802759 0.344828 44.6793 7.43408 0
1 23 0.682942 4 0.00189836 101.304 0.217391 -0.23087 0.521739 -31.0304 11.2788 0.217391
-1 12 0.538791 2 0.00139759 89.1667 0.0833333 3.52833 0.333333 63.7333 11.2217 0.583333
1 13 0.501161 0 0.000707517 180 0.153846 -1.92308 0.692308 2.7 10.0254 0.615385
1 37 0.144204 5 0.00151398 97.5676 0.0810811 0.73 0.486486 21.9838 10.8237 0.378378
-1 28 0.381722 12 0.0040154 83.9286 0 3.37286 0.357143 52.2607 12.7397 0.75
-1 47 0.0959355 6 0.00121911 35.3191 0.0638298 2.84851 0.340426 75.1723 8.85034 0.0425532
1 24 0.579017 2 0.000808053 125.833 0.0416667 0.92 0.416667 -8.10417 10.4224 0.666667
-1 15 0.432505 0 1.61443e-05 97.3333 0.0666667 1.84067 0.466667 62.0067 7.08203 0.533333
1 19 0.00688822 3 0.0014222 71.5789 0.0526316 2.86 0.210526 13.5842 11.1851 0
1 12 0.558119 3 0.00202634 97.5 0.166667 0.166667 0.333333 107.242 10.9868 0.583333
-1 34 0.394895 2 0.000478525 94.7059 0.0294118 3.43529 0.294118 90.6324 9.83447 0.823529
-1 17 0.155304 0 1.58373e-05 68.8235 0 1.30235 0.352941 6.45294 7.07812 0
1 23 0.218064 0 0.000395237 80.8696 0.0869565 -0.323043 0.652174 1.75652 8.0918 0.73913
-1 10 0.810325 4 0.003816 117 0.2 1.015 0.4 -12.24 10.9062 0.7
-1 7 0.1553 0 -0.000207534 0 0.142857 -0.574286 0.428571 -2.2 5 0.142857
-1 15 0.529927 2 0.00112195 182 0.133333 0.282667 0.6 58.06 12.1016 0.6
-1 50 0.0701864 -5 -0.00100847 124.8 0.08 1.7354 0.4 43.618 3.90576 0.44
1 21 0.36631 1 0.000935858 157.619 0 -1.56286 0.52381 7.65238 8.91309 0
-1 22 0.273106 6 0.00253053 48.6364 0.136364 3.47591 0.227273 37.35 10.9668 0
-1 31 0.477818 9 0.00258437 28.3871 0.258065 3.15774 0.290323 77.2258 12.814 0.387097
-1 36 0.1933 -4 -0.00109701 89.4444 0.138889 1.99333 0.277778 49.8556 3.96338 0.861111
-1 51 0.110722 8 0.00137399 47.8431 0.0784314 4.01647 0.215686 77.8196 10.8276 0.45098
1 21 0.364686 2 0.0013961 134.286 0.047619 -1.32619 0.52381 -5.5619 9.76953 0
-1 12 0.320838 3 0.00223982 16.6667 0.0833333 4.83 0.166667 79.8833 10.7764 0.416667
-1 21 0.612678 1 0.000720573 148.571 0.238095 -0.179524 0.52381 39.4048 9.46533 0.619048
1 13 0.46612 0 0.000727145 202.308 0.0769231 -2.26692 0.615385 -2.07692 10.0254 0.307692
-1 21 0.496929 0 -0.000385312 79.0476 0 3.67619 0.238095 102.8 4.9292 0.952381
1 39 0.304423 6 0.00171184 95.1282 0.025641 1.43436 0.384615 17.9641 11.5676 0.128205
1 13 0.337537 2 0.00201564 135.385 0.0769231 -0.433077 0.538462 -18.3385 10.9868 0.692308
-1 20 0.102771 -4 -0.00181224 24.5 0.35 1.465 0.1 -16.38 2.76172 0.25
-1 13 0.962548 3 0.00232449 112.308 0.153846 3.48923 0.461538 14.6769 11.8755 0.769231
-1 20 0.183384 -1 -0.000465024 63.5 0.25 0.2545 0.3 11.8255 2.92969 0
1 17 0.52939 0 0.000562359 154.706 0.0588235 -0.421765 0.647059 -0.576471 9.83984 0.705882
1 13 0.415399 0 -2.92035e-06 210 0.0769231 -2.25077 0.615385 32.3308 6 0.307692
1 12 0.437667 4 0.00341068 154.167 0 4.085 0.583333 72.95 12.7021 0.583333
-1 14 0.689071 2 0.00182446 195 0.0714286 -0.531429 0.571429 -12.2214 10.6904 0.785714
1 24 0.601215 2 0.00081709 130 0.0416667 0.7375 0.458333 -2.9625 10.4224 0.75
-1 53 0.156641 7 0.00117284 42.6415 0.132075 1.55189 0.358491 46.8906 8.77051 0.301887
1 33 0.163491 0 0.000256711 103.636 0.030303 0.585758 0.454545 23.8818 8.09082 0.424242
-1 25 0.327945 2 0.000678565 90 0.16 2.8448 0.32 64.6 9.76855 0.76
-1 15 0.346881 1 0.000678504 104 0.2 0.803333 0.333333 47.7533 9.73633 0.0666667
1 18 0.636649 9 0.00426562 43.3333 0.222222 3.57278 0.333333 -6.92778 12.4741 0.722222
-1 20 0.309747 5 0.00269966 29.5 0.05 2.4775 0.2 46.505 12.2012 0.1
-1 18 0.19949 -2 -0.000895043 102.778 0.222222 1.40389 0.388889 7.60556 3.82568 0.444444
-1 13 0.489304 0 -1.96232e-06 142.308 0.153846 -0.668462 0.384615 22.7 6.75 0.0769231
-1 47 0.127487 6 0.00126123 16.5957 0.0851064 3.29702 0.340426 61.7489 8.86621 0.0212766
1 12 0.470601 3 0.00217918 170.833 0.0833333 -0.6975 0.5 24.8917 10.9868 0.5
1 12 0.326327 0 -3.32679e-06 105.833 0.0833333 0.13 0.5 13.7583 6.75 0
1 29 0.165122 2 0.000910338 87.5862 0.0344828 0.918621 0.517241 20.2793 9.63281 0.62069
1 19 0.281111 3 0.00186425 76.8421 0.105263 2.99211 0.263158 56.9263 10.8362 0
1 34 0.280935 3 0.000895496 92.3529 0.0294118 0.163235 0.470588 1.84706 10.6904 0.794118
1 38 0.147893 9 0.00212761 58.9474 0.131579 2.88632 0.447368 52.9474 11.7332 0.157895
1 28 0.464877 8 0.00262159 35 0.25 2.28893 0.392857 45.1964 11.6182 0.714286
-1 25 0.101058 2 0.000910558 15.6 0.2 0.7124 0.4 13.448 8.11597 0
1 12 0.299771 1 0.00146304 155 0 0.569167 0.75 97.975 8.94727 0.666667
-1 10 0.122655 1 0.000965008 39 0 1.267 0.4 12.82 8.74609 0
1 29 0.234934 1 0.000598402 77.5862 0.0344828 1.48172 0.448276 10.8414 8.87012 0.689655
-1 18 0.181695 3 0.00187456 75.5556 0 3.77889 0.333333 166.678 11.925 0.444444
-1 28 0.360093 3 0.0014967 126.429 0 -0.486429 0.642857 3.57857 11.1567 0.892857
-1 24 0.403523 3 0.00145479 117.917 0.125 -0.36125 0.625 34.6083 10.4165 0.333333
1 12 0.679456 4 0.00274421 138.333 0.0833333 0.806667 0.416667 39.0417 11.1567 0.666667
1 20 0.411098 7 0.00280814 63.5 0.1 3.1625 0.35 48.885 11.0708 0.5
1 32 0.400659 4 0.00164267 152.188 0 -1.15625 0.5625 8.7625 11.2788 0.28125
-1 22 0.263037 6 0.0026186 53.1818 0.0909091 3.38727 0.272727 45.0364 11.3413 0.0909091
1 24 0.339869 3 0.00154414 97.9167 0.0833333 -0.6275 0.583333 20.1625 10.0312 0.5
-1 4 0.213783 2 0.00362677 0 0 9.79 0 55.65 12.1016 0
-1 18 0.654282 0 -3.07269e-05 102.778 0.222222 1.33389 0.388889 9.74444 6.15625 0.611111
-1 9 0.0882836 -1 -0.00107149 75.5556 0.222222 -0.552222 0.333333 14.2222 2.92969 0
-1 46 0.422734 1 0.000397206 97.6087 0.0217391 1.72587 0.369565 37.963 10.2583 0.782609
-1 39 0.168933 3 0.000722142 82.5641 0.0769231 1.74385 0.358974 14.0615 10.3945 0.384615
-1 18 0.78129 1 0.000430223 102.778 0.111111 3.47222 0.333333 55.5833 9.98145 0.666667
1 36 0.322042 6 0.00167875 86.6667 0.0555556 1.48361 0.416667 21.8333 10.5079 0.361111
-1 44 0.159294 2 0.000560138 44.3182 0.113636 1.63364 0.340909 44.2068 8.1189 0.113636
-1 19 0.678399 5 0.00265488 266.842 0 -1.61368 0.684211 -35.2105 11.374 0.842105
-1 21 0.363117 7 0.00274321 37.1429 0.380952 2.73095 0.285714 118.91 12.7168 0.333333
1 9 0.299853 3 0.00346632 216.667 0 1.81556 0.555556 1.98889 12.1562 0.555556
1 32 0.166947 3 0.00118329 112.812 0.03125 0.207812 0.46875 -4.19688 10.0654 0.5625
1 12 0.406239 2 0.00148962 170.833 0.0833333 -0.606667 0.5 -29.3417 10.709 0.583333
-1 43 0.0660749 0 0.000245237 113.488 0.0465116 -1.0986 0.488372 0.716279 8.10156 0
-1 29 0.481473 -1 -0.000540734 80.6897 0.103448 2.99276 0.206897 64.5448 4.53955 0.793103
-1 16 0.490005 7 0.00386179 73.125 0.0625 5.1375 0.25 65.725 12.1677 0.6875
1 19 0.359406 3 0.00157192 31.0526 0.157895 1.14158 0.368421 24.1632 10.9868 0.368421
1 21 0.334306 0 0.000483752 153.333 0 -1.54095 0.52381 27.4905 8.10156 0
-1 12 0.571201 5 0.00327681 8.33333 0.166667 5.04 0.166667 82.4 11.519 0.0833333
1 20 0.551579 11 0.00475021 73 0.05 5.0865 0.25 47.09 12.8213 0.7
-1 16 0.109932 0 5.31561e-05 91.875 0 2.60562 0.375 63.5875 7.70312 0.875
1 13 0.534121 0 0.000694207 157.692 0.153846 -1.30077 0.538462 10.9846 10.0254 0.384615
-1 29 0.0925116 0 0.00020202 43.4483 0.0344828 0.635172 0.344828 42.3345 7.43506 0
1 18 0.522656 4 0.00180988 27.2222 0.222222 2.79111 0.222222 23.0333 11.4951 0.277778
1 21 0.399292 1 0.000919213 125.238 0.047619 -1.15524 0.52381 -8.67619 8.91309 0
-1 75 0.158189 -12 -0.00138246 102.8 0.0533333 2.57107 0.386667 58.9787 4.2522 0.906667
1 25 0.0299065 5 0.00205746 109.2 0 0.8864 0.52 52.356 10.0708 0
-1 24 0.571094 2 0.000841088 93.3333 0.125 0.49625 0.458333 13.1875 12.1016 0
1 23 0.302873 3 0.00130549 93.4783 0.0869565 0.624783 0.521739 16.3435 10.9458 0.521739
-1 35 0.136126 3 0.000994373 66.8571 0.171429 0.986 0.285714 9.40857 10.3943 0.142857
1 34 0.718498 7 0.00193267 94.7059 0.0588235 4.28176 0.323529 70.7 12.0281 0.852941
-1 14 0.608108 5 0.00333751 97.1429 0.214286 2.04143 0.5 1.58571 12.2012 0.5
-1 24 0.354931 2 0.00121055 150.417 0.125 -1.72625 0.625 19.5083 10.9868 0.333333
-1 37 0.440205 15 0.00378439 121.351 0.027027 2.60811 0.486486 41.5243 12.9658 0.864865
1 10 0.678522 2 0.00284056 176 0 -0.758 0.7 -16.47 10.9868 0.7
1 29 0.234349 2 0.000937212 87.5862 0 0.97931 0.448276 0.0827586 9.63281 0.62069
1 36 0.36765 13 0.00327247 91.9444 0.0833333 2.59972 0.333333 31.0917 12.7441 0.5
1 37 0.0923806 3 0.000995435 105.405 0.027027 0.169189 0.432432 6.6027 10.0654 0.351351
1 18 0.308726 1 0.00100383 108.889 0.0555556 0.738333 0.555556 56.3667 10.6797 0.777778
-1 25 0.346131 1 0.000353081 90 0.16 3.0908 0.32 64.6 9.2959 0.76
-1 7 0.313082 0 -0.000101159 0 0.142857 1.01714 0.142857 15.4286 5.125 0
1 21 0.413355 3 0.00202849 121.429 0 -0.76 0.619048 -4.81429 11.1567 0.809524
1 18 0.282574 1 0.00101816 108.889 0.0555556 0.217778 0.555556 46.9333 10.4219 0.777778
1 37 0.0701746 0 2.41835e-05 65.9459 0.0540541 1.64486 0.189189 79.8162 7.64844 0.0540541
-1 14 0.26866 -1 -0.000712586 77.1429 0 0.825 0.5 -5.20714 3.15039 0.285714
-1 22 0.359377 5 0.00221311 53.1818 0.136364 3.14136 0.272727 37.35 10.8149 0.0909091
1 18 0.331918 1 0.000581522 141.111 0.111111 -1.33167 0.555556 31.3833 10.0254 0.277778
1 12 0.36236 2 0.00219634 122.5 0 1.75583 0.666667 72.95 10.5156 0.583333
1 29 0.216125 2 0.00107182 101.724 0.0344828 -0.0941379 0.517241 14.2621 10.6904 0.793103
1 16 0.366974 6 0.00296594 48.75 0.1875 6.39562 0.25 124.1 12.8784 0.75
-1 17 0.617253 1 0.00108856 142.941 0 0.522941 0.529412 25.2706 9.85352 0.529412
-1 26 0.371051 4 0.0017203 150 0.0384615 0.416923 0.461538 47.9962 12.1797 0.384615
-1 12 0.189179 1 0.000820982 97.5 0.166667 -0.275 0.333333 19.1083 9.65039 0
1 13 0.348453 0 0.000681314 210 0.0769231 -1.80308 0.615385 45.6615 10.7422 0.230769
1 26 0.406901 5 0.00180839 86.1538 0.115385 0.832692 0.346154 22.9462 10.8872 0.384615
-1 11 0.537287 1 0.00140583 186.364 0.272727 -1.29364 0.727273 64.6636 11.4004 0.636364
-1 18 0.359253 5 0.00279515 65 0.111111 3.59333 0.444444 66.3222 11.8066 0.333333
